species,length_cm,length_ref,mass_grams,phylo_distance_diet_model_mya,vol.v,Ven_ref_fixed,Ven_refs,environment,constriction,Env_refs,dimensions,ld50_mg,ld50_method,ld50_model,ld50_ref,ld50_ref_fix,fishes,inverts,amphibians,reptiles,birds,eggs,mammals,egg.bin,diet_refs,prey_size_g
Rhabdophis_tigrinus,170,http://www.toxinology.com/fusebox.cfm?fuseaction=main.snakes.display&id=SN0002,456,371.2,14.5,"Sakai et al. (1983) In : Kochva E. (1987) The origin of snakes and evolution of the venom apparatus. Toxicon, Vol. 25, pp 65-106.",venom.yeild.from.Sawai.et.al.2002.max.is.reported.in.on.http://www.toxinology.com.but.I.cant.find.it.in.paper.,terrestrial,no,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006).",1,9.2,sc,mouse,Mackessy.2002,"Mackessy, S.P., 2002. Biochemistry and pharmacology of colubrid snake venoms. Journal of Toxicology: Toxin Reviews, 21(1-2), pp.43-83.",0,0,100,0,0,0,0,no,"Hirai, T., 2004. Dietary shifts of frog eating snakes in response to seasonal changes in prey availability. Journal of herpetology, 38(3), pp.455-460.",23.92
Rhabdophis_tigrinus,170,http://www.toxinology.com/fusebox.cfm?fuseaction=main.snakes.display&id=SN0002,456,371.2,14.5,"Sakai et al. (1983) In : Kochva E. (1987) The origin of snakes and evolution of the venom apparatus. Toxicon, Vol. 25, pp 65-106.",venom.yeild.from.Sawai.et.al.2002.max.is.reported.in.on.http://www.toxinology.com.but.I.cant.find.it.in.paper.,terrestrial,no,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006).",1,7.4,im,mouse,Mackessy.2002,"Mackessy, S.P., 2002. Biochemistry and pharmacology of colubrid snake venoms. Journal of Toxicology: Toxin Reviews, 21(1-2), pp.43-83.",0,0,100,0,0,0,0,no,"Hirai, T., 2004. Dietary shifts of frog eating snakes in response to seasonal changes in prey availability. Journal of herpetology, 38(3), pp.455-460.",23.92
Sistrurus_miliarius,80,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",272,195.4,25,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.",max.vol.from.Minton.1974.average.vol.also.from.Minton.1974,terrestrial,no,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006).",1,2.91,iv,mouse,http://www.drugfuture.com/toxic/q141-q992.html,"Natural Toxins, Proceedings of the International Symposium on Animal, Plant Microbial Toxins, 6th, 1979,"" Eaker, D., and T. Waldstroem, eds., Oxford, UK, Pergamon Press Ltd., 1980",0,0,0,33,33,0,33,no,"Allen, W.L., Baddeley, R., Scott-Samuel, N.E. and Cuthill, I.C., 2013. The evolution and function of pattern diversity in snakes. Behavioral Ecology, 24(5), pp.1237-1250.",NA
Sistrurus_miliarius,80,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",272,195.4,25,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.",max.vol.from.Minton.1974.average.vol.also.from.Minton.1974,terrestrial,no,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006).",1,25.1,sc,mouse,http://www.drugfuture.com/toxic/q141-q992.html,"Natural Toxins, Proceedings of the International Symposium on Animal, Plant Microbial Toxins, 6th, 1979,"" Eaker, D., and T. Waldstroem, eds., Oxford, UK, Pergamon Press Ltd., 1980",0,0,0,33,33,0,33,no,"Allen, W.L., Baddeley, R., Scott-Samuel, N.E. and Cuthill, I.C., 2013. The evolution and function of pattern diversity in snakes. Behavioral Ecology, 24(5), pp.1237-1250.",NA
Sistrurus_miliarius,80,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",272,195.4,25,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.",max.vol.from.Minton.1974.average.vol.also.from.Minton.1974,terrestrial,no,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006).",1,6.8,ip,mouse,Gibbs and Mackassey 2009,"Gibbs, H.L. and Mackessy, S.P., 2009. Functional basis of a molecular adaptation: prey-specific toxic effects of venom from Sistrurus rattlesnakes. Toxicon, 53(6), pp.672-679.",0,0,0,33,33,0,33,no,"Allen, W.L., Baddeley, R., Scott-Samuel, N.E. and Cuthill, I.C., 2013. The evolution and function of pattern diversity in snakes. Behavioral Ecology, 24(5), pp.1237-1250.",NA
Sistrurus_miliarius,80,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",272,0,25,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.",max.vol.from.Minton.1974.average.vol.also.from.Minton.1974,terrestrial,no,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006).",1,1,iv,bird,http://www.drugfuture.com/toxic/q141-q992.html,"Githens, T.S., 1935. Studies on the Venoms of North American Pit Vipers. Journal of Immunology, 29(2).",0,0,0,33,33,0,33,no,"Allen, W.L., Baddeley, R., Scott-Samuel, N.E. and Cuthill, I.C., 2013. The evolution and function of pattern diversity in snakes. Behavioral Ecology, 24(5), pp.1237-1250.",NA
Thamnophis_elegans,107,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",154,650.3,0.23,"Vest, D.K. The toxic DuvernoyÍs secretion of the wandering garter snake, Thamnophis elegans vagrans. Toxicon 1981, 19, 831_839. ; Weinstein, S.A. and Smith, L.A., 1993. Chromatographic profiles and properties of Duvernoy's secretions from some boigine and dispholidine colubrids. Herpetologica, pp.78-94.","average.vol.from.Vest.1981.and,Hill.and Mackessy.1997",terrestrial,yes,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006). but kinda semiaquatic",1,13.9,ip,mouse,Mackessy.2002,"Mackessy, S.P., 2002. Biochemistry and pharmacology of colubrid snake venoms. Journal of Toxicology: Toxin Reviews, 21(1-2), pp.43-83.",34.6,65.4,0,0,0,0,0,no,"Weaver, R.E., Bauer, B.A., Weaver, K.S., McEwen, D.C. and Clark, W.H., 2010. Diet and foraging behavior of the terrestrial gartersnake (Thamnophis elegans) along a stream within the shrub-steppe of central Washington state. Northwestern Naturalist, 91(3), pp.309-317.",NA
Thelotornis_capensis,110,"Shine, R., Harlow, P.S., Branch, W.R. and Webb, J.K., 1996. Life on the lowest branch: sexual dimorphism, diet, and reproductive biology of an African twig snake, Thelotornis capensis (Serpentes, Colubridae). Copeia, pp.290-299.",165,316.3,2.25,"Weinstein, S.A. and Smith, L.A., 1993. Chromatographic profiles and properties of Duvernoy's secretions from some boigine and dispholidine colubrids. Herpetologica, pp.78-94.",volume.from.Weinstein and Smith 1993,arboreal,no,"Shine, R., Harlow, P.S., Branch, W.R. and Webb, J.K., 1996. Life on the lowest branch: sexual dimorphism, diet, and reproductive biology of an African twig snake, Thelotornis capensis (Serpentes, Colubridae). Copeia, pp.290-299.",3,0.5,ip,mouse,Mackessy.2002,"Mackessy, S.P., 2002. Biochemistry and pharmacology of colubrid snake venoms. Journal of Toxicology: Toxin Reviews, 21(1-2), pp.43-83.",0,0,27,71,2,0,0,no,"Shine, R., Harlow, P.S., Branch, W.R. and Webb, J.K., 1996. Life on the lowest branch: sexual dimorphism, diet, and reproductive biology of an African twig snake, Thelotornis capensis (Serpentes, Colubridae). Copeia, pp.290-299.",275.61
Thelotornis_capensis,110,"Shine, R., Harlow, P.S., Branch, W.R. and Webb, J.K., 1996. Life on the lowest branch: sexual dimorphism, diet, and reproductive biology of an African twig snake, Thelotornis capensis (Serpentes, Colubridae). Copeia, pp.290-299.",165,316.3,2.25,"Weinstein, S.A. and Smith, L.A., 1993. Chromatographic profiles and properties of Duvernoy's secretions from some boigine and dispholidine colubrids. Herpetologica, pp.78-94.",volume.from.Weinstein and Smith 1993,arboreal,no,"Shine, R., Harlow, P.S., Branch, W.R. and Webb, J.K., 1996. Life on the lowest branch: sexual dimorphism, diet, and reproductive biology of an African twig snake, Thelotornis capensis (Serpentes, Colubridae). Copeia, pp.290-299.",3,1.24,iv,mouse,Weinstein.and.Smith.1993 in table from venomous bites from non venomous snakes,"Weinstein, S.A. and Smith, L.A., 1993. Chromatographic profiles and properties of Duvernoy's secretions from some boigine and dispholidine colubrids. Herpetologica, pp.78-94.",0,0,27,71,2,0,0,no,"Shine, R., Harlow, P.S., Branch, W.R. and Webb, J.K., 1996. Life on the lowest branch: sexual dimorphism, diet, and reproductive biology of an African twig snake, Thelotornis capensis (Serpentes, Colubridae). Copeia, pp.290-299.",275.61
Cryptelytrops_albolabris,100,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",521,371.2,10.5,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.",max.vol.and.average.from.Minton.1974,arboreal,no,"Navy, U. Poisonous snakes of the world. US Govt New York: Dover Publications Inc, 203-206 (1991). ",3,0.37,iv,mouse,http://www.drugfuture.com/toxic/q141-q999.html,"Minton, S.A., 1968. Preliminary observations on the venom of Wagler's pit viper (Trimeresurus wagleri). Toxicon, 6(2), pp.93IN197-96IN2.",0,0,100,0,0,0,0,no,"Orlov, N., Ananjeva, N. and Khalikov, R., 2002. Natural history of pitvipers in Eastern and Southeastern Asia. Biology of the Vipers, pp.345-361",25.82203859
Cryptelytrops_albolabris,100,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",521,371.2,10.5,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.",max.vol.and.average.from.Minton.1974,arboreal,no,"Navy, U. Poisonous snakes of the world. US Govt New York: Dover Publications Inc, 203-206 (1991). ",3,12.75,sc,mouse,http://www.drugfuture.com/toxic/q141-q999.html,"Minton, S.A., 1968. Preliminary observations on the venom of Wagler's pit viper (Trimeresurus wagleri). Toxicon, 6(2), pp.93IN197-96IN2.",0,0,100,0,0,0,0,no,"Orlov, N., Ananjeva, N. and Khalikov, R., 2002. Natural history of pitvipers in Eastern and Southeastern Asia. Biology of the Vipers, pp.345-361",25.82203859
Trimeresurus_gramineus,112,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",725,368.2,7.8,"Sawai Y. (1975) Medical treatment of snakebites. 1. Japan and Korea. The Snake, Vol. 7(2), 49-67. ",average.vol.from.Sawai.1975,arboreal,no,"Navy, U. Poisonous snakes of the world. US Govt New York: Dover Publications Inc, 203-206 (1991). ",3,0.63,iv,mouse,Theakston.and.Reid.1983,"Theakston, R.D.G. and Reid, H.A., 1983. Development of simple standard assay procedures for the characterization of snake venoms. Bulletin of the world health organization, 61(6), p.949.",0,0,96,4,0,0,0,no,"Mao, S.H., 1970. Food of the common venomous snakes of Taiwan. Herpetologica, pp.45-48.",7.31
Tropidechis_carinatus,100,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",252,184.8,13,"Mirtschin, P.J., Dunstan, N., Hough, B., Hamilton, E., Klein, S., Lucas, J., Millar, D., Madaras, F. and Nias, T., 2006. Venom yields from Australian and some other species of snakes. Ecotoxicology, 15(6), pp.531-538.; Eds. J. Meier and J. White (1995) Handbook of Clinical Toxicology of Animal Venoms and Poisons. CRC Press, Boca Raton.",vol.max.from.Mirtschin.et.al.2006.average.vol.from.Mirtschin.et.al.2006.Meier.and.White.1995,terrestrial,no,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006). but semiarbreoal acording to Shine, R., and N. Charles. 1982. Ecology of the Australian elapid snake Tropidechis carinatus. Journal of Herpetology 16:383_387.",1,1.36,sc,mouse,Meier.and.White.1995,"Meier and J. White (1995) Handbook of Clinical Toxicology of Animal Venoms and Poisons. CRC Press, Boca Raton",0,0,41,4,7,0,48,no,"Shine, R., and N. Charles. 1982. Ecology of the Australian elapid snake Tropidechis carinatus. Journal of Herpetology 16:383_387.",73.1
Vipera_aspis,65,"Gentilli, A., Cardini, A., Fontaneto, D. and Zuffi, M.A.L., 2009. The phylogenetic signal in cranial morphology of Vipera aspis: a contribution from geometric morphometrics. The Herpetological Journal, 19(2), pp.69-77.",226,11.8,9.5,"Boquet P (1964). ""Venins de serpents (1ere partie) physio-pathologie de l'envenimation et proprietes biologiques des venins"". Toxicon (in French) 2 (1): 5_41. ","aver.vol.from.Boquet P (1964). ""Venins de serpents (1ere partie) physio-pathologie de l'envenimation et proprietes biologiques des venins"". Toxicon (in French) 2 (1): 5_41. ",terrestrial,no,"Canova, L. and Gentilli, A., 2008. Diet of the asp viper Vipera aspis in woodland habitats of the Po plain (NW Italy). Acta Herpetologica, 3(2), pp.175-178.",1,1.5,sc,mouse,Brown (1973),"Brown JH. 1973. Toxicology and Pharmacology of Venoms from Poisonous Snakes. Springfield, Illinois: Charles C. Thomas. 184 pp. LCCCN 73-229. ISBN 0-398-02808-7",0,0,0,4,0,0,96,no,"Canova, L. and Gentilli, A., 2008. Diet of the asp viper Vipera aspis in woodland habitats of the Po plain (NW Italy). Acta Herpetologica, 3(2), pp.175-178.",20.12
Vipera_aspis,65,"Gentilli, A., Cardini, A., Fontaneto, D. and Zuffi, M.A.L., 2009. The phylogenetic signal in cranial morphology of Vipera aspis: a contribution from geometric morphometrics. The Herpetological Journal, 19(2), pp.69-77.",226,11.8,9.5,"Boquet P (1964). ""Venins de serpents (1ere partie) physio-pathologie de l'envenimation et proprietes biologiques des venins"". Toxicon (in French) 2 (1): 5_41. ","aver.vol.from.Boquet P (1964). ""Venins de serpents (1ere partie) physio-pathologie de l'envenimation et proprietes biologiques des venins"". Toxicon (in French) 2 (1): 5_41. ",terrestrial,no,"Canova, L. and Gentilli, A., 2008. Diet of the asp viper Vipera aspis in woodland habitats of the Po plain (NW Italy). Acta Herpetologica, 3(2), pp.175-178.",1,1,iv,mouse,Brown (1973),"Brown JH. 1973. Toxicology and Pharmacology of Venoms from Poisonous Snakes. Springfield, Illinois: Charles C. Thomas. 184 pp. LCCCN 73-229. ISBN 0-398-02808-7",0,0,0,4,0,0,96,no,"Canova, L. and Gentilli, A., 2008. Diet of the asp viper Vipera aspis in woodland habitats of the Po plain (NW Italy). Acta Herpetologica, 3(2), pp.175-178.",20.12
Vipera_aspis,65,"Gentilli, A., Cardini, A., Fontaneto, D. and Zuffi, M.A.L., 2009. The phylogenetic signal in cranial morphology of Vipera aspis: a contribution from geometric morphometrics. The Herpetological Journal, 19(2), pp.69-77.",226,11.8,9.5,"Boquet P (1964). ""Venins de serpents (1ere partie) physio-pathologie de l'envenimation et proprietes biologiques des venins"". Toxicon (in French) 2 (1): 5_41. ","aver.vol.from.Boquet P (1964). ""Venins de serpents (1ere partie) physio-pathologie de l'envenimation et proprietes biologiques des venins"". Toxicon (in French) 2 (1): 5_41. ",terrestrial,no,"Canova, L. and Gentilli, A., 2008. Diet of the asp viper Vipera aspis in woodland habitats of the Po plain (NW Italy). Acta Herpetologica, 3(2), pp.175-178.",1,4.1,im,mouse,Tu et al. (1969),"Tu, A.T., Homma, M. and Hong, B.S., 1969. Hemorrhagic, myonecrotic, thrombotic and proteolytic activities of viper venoms. Toxicon, 6(3), pp.175in7177-176in10178.",0,0,0,4,0,0,96,no,"Canova, L. and Gentilli, A., 2008. Diet of the asp viper Vipera aspis in woodland habitats of the Po plain (NW Italy). Acta Herpetologica, 3(2), pp.175-178.",20.12
Vipera_latastei,73,"Brito, J. C. A. R. (2011). VÍbora hocicuda _ Vipera latastei. En: Enciclopedia Virtual de los Vertebrados Espa_oles. Salvador, A., Marco, A. (Eds.). Museo Nacional de Ciencias Naturales, Madrid. http://www.vertebradosibericos.org/",209,98.9,14,"Mirtschin, P.J., Dunstan, N., Hough, B., Hamilton, E., Klein, S., Lucas, J., Millar, D., Madaras, F. and Nias, T., 2006. Venom yields from Australian and some other species of snakes. Ecotoxicology, 15(6), pp.531-538.",max from Mirtschin.et.al.2006 average.vol.from.Mirtschin.et.al.2006,terrestrial,no,"Brito, J. C. A. R. (2011). VÍbora hocicuda _ Vipera latastei. En: Enciclopedia Virtual de los Vertebrados Espa_oles. Salvador, A., Marco, A. (Eds.). Museo Nacional de Ciencias Naturales, Madrid. http://www.vertebradosibericos.org/",1,21.56,iv,mouse,"Brito, J. C. A. R. (2011). VÍbora hocicuda _ Vipera latastei. En: Enciclopedia Virtual de los Vertebrados Espa_oles. Salvador, A., Marco, A. (Eds.). Museo Nacional de Ciencias Naturales, Madrid. http://www.vertebradosibericos.org/","Brito, J. C. A. R. (2011). VÕbora hocicuda _ Vipera latastei. En: Enciclopedia Virtual de los Vertebrados Espa_oles. Salvador, A., Marco, A. (Eds.). Museo Nacional de Ciencias Naturales, Madrid. http://www.vertebradosibericos.org/",0,1.7,1.7,20.7,6.1,0,69.8,no,"Santos, X., Llorente, G.A., Pleguezuelos, J.M., Brito, J.C., Fahd, S. and Parellada, X., 2007. Variation in the diet of the Lataste's viper Vipera latastei in the Iberian Peninsula: seasonal, sexual and size-related effects. Animal Biology, 57(1), pp.49-61.",21.47
